,SMILES,Ki (nM)
19960,Cn1c(SCCCN2CC[C@]3(CC3c3ccc(cc3F)C(F)(F)F)C2)nnc1-c1cnccn1,0.6748577718376046
19961,CCCN(CCN1CCC(CC1)c1noc2cc(F)ccc12)C(=O)C(C)O,0.6410366052704128
19962,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,0.6039227752194507
19963,CCCN1CCO[C@H]2[C@@H]1CSc1ccc(O)cc21,0.6044261690930992
19964,OCCN1CCN(CC\C=C2/c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,0.6603106216348072
19965,CN1CCc2ccc3Cc4cccc5C[C@@H]1c2c3-c45,0.6400513463463965
19966,O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1)c1ccccc1,0.6801308360210578
19967,CC(C)Oc1ccccc1N1CCN(CCc2ccc(C(=O)C(=O)N3CCCCCC3)n2C)CC1,0.6676962031299735
19968,Oc1cc2O[C@H](CNCc3ccccc3)CCc2cc1Cl,0.625455026581938
19969,Oc1cc2CCN(Cc3ccccc3CNC(=O)c3ccc(cc3)C#N)Cc2cc1O,0.6003259537662213
19970,Clc1cccc(N2CCN(CCNC(=O)c3ccc(cc3)C#C)CC2)c1Cl,0.6205868794064664
19971,FC(F)(F)C1CCC(CC1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,0.6787316877570647
19972,C[C@H]1CC(CCN1CCC1OCCc2cc(ccc12)C(N)=O)c1c[nH]c2cc(F)ccc12,0.6024028960329074
19973,CCCN(CCC)C1CCc2cccc(O)c2C1,0.6389586003742178
19974,COc1ccc(cc1)N1CCN(CCCCNC(=O)c2ccc3nonc3c2)CC1,0.6314786485449837
19975,CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(Cl)cc12,0.6963954439026584
19976,CCCN(CCC)C1CCc2cccc(O)c2C1,0.6559936233704721
19977,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@H](CC1)N1CCC(CC1)c1ccccc1OCC(F)(F)F,0.6867575574860164
19978,CCN(CCN1CCC(CC1)c1noc2cc(F)ccc12)C(=O)C1(O)CCCN(C1)C(C)=O,0.6219492142488422
19979,O=C1C2C(C3C=CC2C2CCC32)C(=O)N1CCCCN1CCN(CC1)c1ncccn1,0.6095697145614959
19980,CN1CCN(CC1)C1=c2ccccc2=Nc2ccc(Cl)cc2N1,0.6491048477618083
19981,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1)c1cccnc1,0.6731676321313702
19982,Cc1cccc2C(=O)N(CCCCCN3CCC(=CC3)c3c[nH]c4ccccc34)C(=O)c12,0.6235636844713249
19983,CC1c2ccccc2C=C(N2CCN(C)CC2)c2ccccc12,0.6256479789324967
19984,Cc1cccc(NC(=O)CCN2CCC(CC2)c2ccccn2)c1,0.6783258092126695
19985,Cc1cccnc1-c1ccc(cc1)C(=O)NC\C=C\CN1CCN(CC1)c1cccc(Cl)c1Cl,0.6845715561605417
19986,Fc1ccc2[nH]c3CCN(CCCc4cccnc4)Cc3c2c1,0.6658068459272787
19987,Oc1cccc(OCCNCc2ccccc2)c1,0.6534557238336054
19988,COc1cccc2OCC(CNCC3CCN(CC3)c3ncccn3)Oc12,0.6292211940349532
19989,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(c1)C#N,0.687766447070769
19990,CC(C)C[C@H](N1CC(=O)N2CCC[C@H]2C1=O)C(=O)NCC(N)=O,0.6135772318373215
19991,Cc1ccccc1N1CCN(Cc2cccc(c2)C(O)c2ccccc2)CC1,0.6384528736642562
19992,CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12,0.6534804938733049
19993,OC(CCN1CCN(CC1)c1cccc(Cl)c1Cl)CNC(=O)c1ccc-2c(Cc3ccccc-23)c1,0.670530298030316
19994,O=c1n(OCCCN2CCN(CC2)c2cccc3ccccc23)nnc2ccccc12,0.6794095607969473
19995,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,0.6121057887867459
19996,O=C(Cc1cccnc1)Nc1cccc(CCN2CCN(CC2)c2ccccc2)c1,0.6135189649294309
19997,Cc1ccc(C)c(c1)N1CCN(CCCCNC(=O)c2cc(C)ccc2C)CC1,0.630150772090667
19998,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@H](CC1)N1CCN(CC1)c1ccccc1OC(C)C,0.631184400926142
19999,CN1CCN(CC1)C1=c2ccccc2=Nc2ccc(Cl)cc2N1,0.617980960956824
20000,CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1,0.6213405576903078
20001,Oc1ccc2CC[C@H](CNCc3ccc(I)cc3)Oc2c1,0.6079460107586391
20002,COc1ccccc1N1CCN(Cc2cn3cc(I)ccc3n2)CC1,0.6239286885148791
20003,CCN(CCCN1CCN(CC1)c1noc2cc(F)ccc12)S(=O)(=O)C(C)CO,0.6700618426326742
20004,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,0.6555158022432443
20005,CC(C)Oc1ccccc1N1CCN(CC1)[C@@H]1CC[C@@H](CC1)NS(=O)(=O)c1ccc(F)cc1,0.6535089702677966
20006,Fc1ccc(cc1)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,0.6037225358133389
20007,Cc1ccc(C)c(c1)N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,0.626818764395232
20008,FC(F)Oc1ccc(cc1)S(=O)(=O)N[C@H]1CC[C@@H](CC1)N1CCC(CC1)c1ccccc1OCC(F)(F)F,0.6752595677871607
20009,Nc1cccc(c1)C#CCCN1CCC(=CC1)c1ccccc1,0.6658498498942891
20010,COC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,0.6920029685879804
20011,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,0.6380697493894482
20012,CS(=O)(=O)Nc1ccc2CCC(CNCCCOc3cccc(N)c3)Oc2c1,0.6193864484027793
20013,CN1CCC(=CC1)C1=Cc2ccccc2Cc2ccccc12,0.6937583242869982
20014,Clc1cccc(N2CCN(CCCOc3ccc4cn[nH]c4c3)CC2)c1Cl,0.6026534313469071
20015,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,0.6161068279716947
20016,CO[C@H]1CC[C@@H](CC1)C(=O)NCCN1CCC(CC1)c1cccc(C)n1,0.691714731644613
20017,CC1CC(=O)Nc2c(CCN3CCN(CC3)c3nsc4ccccc34)cc(Cl)cc12,0.6834893598282659
20018,Oc1ccc2CC[C@H](CNCc3ccc(OCCCCF)cc3)Oc2c1,0.6346592358203419
20019,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CCCCNCCC(C(=O)N(C)C)(c2ccccc2)c2ccccc2)c1O,0.6932079242232266
20020,CN1CCN(CC1)C1Cn2cccc2Sc2ccccc12,0.6081360916085213
20021,CC(C)(C)CNC(=O)NCCCCN1CCN(CC1)c1cc(nc(n1)C(C)(C)C)C(F)(F)F,0.6555917437247017
20022,Fc1ccc2[nH]cc(C3CCN(CCN4C(=O)CC(C4=O)c4c[nH]c5ccccc45)CC3)c2c1,0.606129417627834
20023,COc1ccccc1N1CCN(Cc2ccc(CN(C(C)C)C(=O)C3CCCCC3)n2C)CC1,0.6611037934248282
20024,Oc1cccc(c1)N1CCN(Cc2ccccc2)CC1,0.6816408201612918
20025,COc1cc(CCNC[C@@H](O)c2ccc(O)c3NC(=O)COc23)ccc1OCCCc1ccccc1,0.6797779961905306
20026,CN1CCN(CC1)C1Cn2cccc2Sc2ccccc12,0.6312999465175879
20027,CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12,0.6769922304350797
20028,CCCN(CCN1CCN(CC1)c1ccc2[nH]ccc2c1Cl)C1CCc2c(O)cccc2C1,0.6348312701805391
20029,CCN(CCN1CCC(CC1)c1noc2cc(F)ccc12)C(=O)C1(O)CCOCC1,0.6396196839565952
20030,CC(C)(C)c1ccc(cc1)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,0.6986877206874391
20031,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3cn2)CC1,0.6613660620355368
20032,Fc1ccc(cc1)C(=O)NCCN1CCN(CC1)C1CCCc2ccccc12,0.6895514826998403
20033,CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2ccc(Cl)cc2)CC1,0.6445132032009738
20034,Cc1cccc2C(=O)N(CCCCCN3CCC(=CC3)c3c[nH]c4ccccc34)C(=O)c12,0.690706928856375
20035,CN1CCN(CC1)C1=c2ccccc2=Nc2ccc(Cl)cc2N1,0.6916083731406739
20036,CCc1cccc(N2CCN(C[C@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,0.6151079257232447
20037,COC[C@@H]1CCCN1N1CCN(C1=O)c1cccc(Cl)c1,0.6864818233357356
20038,COc1ccccc1N1CCN(CCCCNC(=O)NN(Cc2ccccc2)c2ccc(F)cc2)CC1,0.6295751364137891
20039,CN(C)C(=O)C(CCN1CCN(CC1)c1cccc(Cl)c1Cl)(c1ccccc1)c1ccccc1,0.6336027169903341
20040,Cn1c2ccc(CCN3CCC(Cc4ccccc4)CC3)cc2sc1=O,0.6559619357309596
20041,O=C(CCCN1CCN(CC1)c1nsc2ccccc12)c1cc2CCCN3C(=O)CCc(c1)c23,0.6076606059534515
20042,CCCN(CCC)C1CCc2cccc(O)c2C1,0.6824259866011121
20043,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(c1)S(N)(=O)=O,0.6944968770995094
20044,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12,0.6160014862215046
20045,CN1Cc2c(cccc2C(=O)N[C@H]2CC[C@H](CCN3C[C@@H]4C[C@@]4(C3)c3cc(on3)C(C)(F)F)CC2)C1=O,0.6830311512798288
20046,CCS(=O)(=O)c1ccc(OC)c(c1)-c1ccc(CN2CCc3ccccc3C2)[nH]1,0.632778811587101
20047,CC1CC(=O)N(C)c2c(CCN3CCN(CC3)c3nsc4ccccc34)cccc12,0.6343855884816385
20048,Clc1cccc(N2CCN(CCCCNC(=O)C3=Cc4ccccc4[Te]3)CC2)c1Cl,0.6267022041469447
20049,Cc1cccc(c1)S(=O)(=O)N[C@H]1CCN(CCCc2noc3ccccc23)C1,0.6457436515337232
20050,Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(ccc12)-c1c[nH]nn1,0.6759692295797601
20051,O=C(N[C@H](COCc1ccccc1)CN1CCN(Cc2ccccc2)CC1)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2,0.6662884135644421
20052,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,0.6938806735582693
20053,OC1(CCN(CCCC(=O)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1,0.6722578217238864
20054,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)NCC(N)=O,0.6403795586635692
20055,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)NCC(N)=O,0.6822596935822042
20056,CC(C)(C)c1nc(cc(n1)C(F)(F)F)N1CCN(CCCCNC(=O)N2CCN(CC2)c2ccncc2)CC1,0.6636671080213208
20057,COc1cc(CCCCCNCCC[C@@H]2CCc3nc(N)sc3C2)ccc1O,0.6685829686665977
20058,Clc1cccc(N2CCN(CCCCCOc3cc4ccccc4cn3)CC2)c1Cl,0.6391063935597886
20059,CCCCn1cc(COc2ccc(CN3CCN(CC3)c3ccccc3OC)cc2OC)nn1,0.6243192508294246
20060,Clc1cc(CCN2CCN(CC2)c2ccccc2)cc2[nH]cnc12,0.6263104302345468
20061,CCCCN1CC[C@@H]2[C@H]1CCc1cccc(Br)c21,0.6552494326934917
20062,Cn1c(CN2CCCC2=O)ccc1CN1CCN(CC1)c1cccc(F)c1,0.6819157312875784
20063,COc1ccc(cc1)N1CCN(CCCCNC(=O)c2ccc3nonc3c2)CC1,0.6634000004421013
20064,O=C(N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1)c1ccc(cc1)-c1cccnc1,0.6401900384920316
20065,COc1ccc(cc1OC)S(=O)(=O)N[C@H]1CC[C@@H](CC1)N1CCC(CC1)c1ccccc1OCC(F)F,0.608539898832341
20066,CCCN1CCc2cccc-3c2C1Cc1cccc(OCCCCN2CCN(CC2)c2ccccc2OC)c-31,0.6995617732141582
20067,Clc1cccc(N2CCN(CCNC(=O)c3ccc(cc3)C#C)CC2)c1Cl,0.600779350980574
20068,Cc1nn(C)c2CCCN(CCN3CCC(CC3)c3noc4ccccc34)C(=O)c12,0.6598701382629345
20069,Cc1ncoc1-c1nnc(SCCCN2C[C@H]3CCCN([C@H]3C2)c2ccc(cc2)C(F)(F)F)n1C,0.6799943647571499
20070,Cn1ncc2c1CCCC(CCN1CCN(CC1)c1nsc3ccccc13)C2=O,0.6343890277001489
20071,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(N4CCOCC4)c3n2)CC1,0.678440728999707
20072,Clc1cccc(N2CCN(CCCCNC(=O)c3cccc4C(=O)c5ccccc5-c34)CC2)c1Cl,0.6641016100124061
20073,Clc1cccc(N2CCN(CCCCNC(=O)c3cccc4C(=O)c5ccccc5-c34)CC2)c1Cl,0.618290324748911
20074,CN1CCc2cc(Cl)c(O)cc2[C@@H]2[C@@H]1CCc1c2cccc1-c1cccs1,0.6336141748209764
20075,Cc1[nH]c2ccc(Cl)cc2c1C1=CCN(CCCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,0.6790831502081184
20076,CCCN(CCCCc1cn(CCOCCOCCOCCn2cc(CCCCN(CCC)C3Cc4ccccc4C3)nn2)nn1)C1Cc2ccccc2C1,0.636999372373305
20077,O=C(CC1CCOCC1)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,0.6744261336846068
20078,CN1CCN(CC1)C1=c2ccccc2=Nc2ccc(Cl)cc2N1,0.6426751916389378
20079,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,0.6761050514100002
20080,CCCN1CCC[C@H](C1)c1cccc(O)c1,0.6648905739039954
20081,FC(F)(F)S(=O)(=O)Oc1cccc(c1)[C@@H]1CCCN(CCc2ccccc2)C1,0.6667880444954964
20082,FC(F)(F)CS(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,0.6240782412240399
20083,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,0.6270233988065869
20084,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,0.6421526998051507
20085,CC(C)(C)c1ccc(cc1)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,0.6918311752066542
20086,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,0.631376406997168
20087,Fc1ccc(cc1)C(=O)CCCN1CCN(CC2CC(=O)c3ccc(F)cc3C2)CC1,0.6963671148232519
20088,COc1ccc(Br)cc1-c1nc(CNCC2CCN(Cc3ccccc3)C2)cs1,0.6071398729123073
20089,COc1ccc(CN2CCC(=CC2)c2c[nH]c3ccccc23)cc1,0.6419754844493472
20090,Oc1ccc2[C@@H]3CN(CC=C)Cc4cccc(Cc2c1O)c34,0.6163323052863692
20091,O=C(CC#N)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,0.666502478933212
20092,COc1ccc2CN3CCc4cc(O)c(O)cc4C3Cc2c1,0.6211339345169097
20093,OC1(CCN(CCC#Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.6238018722888603
20094,COCC(C)(C)C(=O)NCCN1CCC(CC1)c1cccc(C)n1,0.6046180922743388
20095,C[C@@H]1CN(CCN1CC[C@@H]1OCCc2cc(ccc12)C(N)=O)c1cccc2cc(F)ccc12,0.6689523045204323
20096,CCN(CCN1CCC(CC1)c1noc2cc(F)ccc12)C(=O)[C@@H]1CC[C@H](O)CC1,0.6395991653504478
20097,O=C(NC1CCN(Cc2ccccc2)CC1)Nc1ccccc1,0.6513422180672105
20098,CCN1CCN(CC1)c1cccc2N(CCc12)S(=O)(=O)c1ccccc1,0.6268987954885514
20099,COC1(CC1)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,0.6853393625846281
20100,CCc1cccc2C[C@H]3N(C)CCc4cccc(c34)-c12,0.6419934343635152
20101,O=C(NC1C[C@H]2CC[C@H](C1)N2Cc1ccccc1)c1ccc2ccccc2c1,0.6746892190183706
20102,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,0.686257616192758
20103,COc1ccccc1N1CCN(Cc2cc(C#C)c3cccccc23)CC1,0.6179940290565471
20104,COC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,0.6222073013981133
20105,CCS(=O)(=O)c1ccc(OC)c(c1)-c1ccc(CN2CCc3ccccc3C2)[nH]1,0.688307275239158
20106,CNc1cc(OC)c(cc1Cl)C(=O)NC[C@H]1CCN(Cc2ccccc2)C1,0.6159537256207449
20107,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3c4CCc5ccc(CCc(cc4)c3o2)cc5)CC1,0.6889808695246872
20108,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3OCOc3c2)CC1,0.6530951790792506
20109,CC(C)C[C@H](N1CC(=O)N2CCC[C@H]2C1=O)C(=O)NCC(N)=O,0.6127862873361468
20110,C(N1CCC(=CC1)c1c[nH]c2ccccc12)c1cccs1,0.6126750128579981
20111,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@H](CC1)N1CCC(CC1)c1ccccc1OCC(F)(F)F,0.6527880174255957
20112,CN(C)c1ccc(Cc2ccc3CCN(C)[C@@H]4Cc5ccc(O)c(O)c5-c2c34)cc1,0.6314598785841525
20113,Cc1nc(no1)-c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,0.615094770371904
20114,Clc1ccc2n(C3CCN(CCCCc4nc5ccccc5o4)CC3)c(=O)[nH]c2c1,0.6662032319187354
20115,COc1cc(NC(=O)C2CC2)c(Cl)cc1C(=O)N[C@H]1CCN(C1)C1CCCCC1,0.6766789941328778
20116,CCc1cc2CCN(CCN3CCN(CC3)c3nsc4ccccc34)C(=O)c2cn1,0.6794839714240292
20117,O=C(CC1CCOCC1)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,0.6547925916991993
20118,CCN(Cc1ccc([nH]1)-c1cc(ccc1OC)S(=O)(=O)CC)Cc1cccc(OC)c1,0.6049189281012223
20119,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,0.6055465300923047
20120,C[C@@H]1CN(CCN1CC[C@@H]1OCCc2cc(ccc12)C(N)=O)c1cccc2cc(F)ccc12,0.6404866805662387
20121,O=C(CCCCCN1CCN(CC1)c1ccccc1-c1ccccc1)N1Cc2ccccc2C1,0.6984621586119361
20122,CCCN(CCC)[C@@H]1CCc2ccc3[nH]ccc3c2C1,0.672091063823857
20123,Fc1ccc(cc1)C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3CCN2c13,0.6212752746430616
20124,COc1ccc(cc1OC)S(=O)(=O)N[C@H]1CC[C@@H](CC1)N1CCC(CC1)c1ccc(F)cc1OC(C)C,0.6163855570815451
20125,OC=O.OCCSSCCOc1ccc(cc1)C(=O)CCCN1CCC(O)(CC1)c1ccc(Cl)cc1,0.6290148150182012
20126,CCN(CCN1CCC(CC1)c1noc2cc(F)ccc12)C(=O)C(F)(F)CO,0.6534519794252018
20127,C[C@H]1CN(CC[C@H]2CC[C@@H](CC2)NC(=O)C2CCCCC2)CCc2ccc(Cl)cc12,0.6735507946042334
20128,CN1CCN(CC1)C1=c2ccccc2=Nc2ccc(Cl)cc2N1,0.6227931324514451
20129,CC(C)(C)c1nc(cc(n1)C(F)(F)F)N1CCN(CCCCn2ccc(nc2=O)N2CCC2)CC1,0.6741810820337402
20130,COc1c(cc(C#C)c2ccccc12)C(=O)N[C@@H]1CCN(Cc2ccccc2)C1,0.6476436860447802
20131,Clc1cccc(N2CCN(CCNC(=O)c3ccc(cc3)C#C)CC2)c1Cl,0.6139338564179674
20132,Cc1cccc(c1)S(=O)(=O)N[C@H]1CCN(CCCc2noc3ccccc23)C1,0.6599413917033822
20133,CCOc1ccccc1C(=O)NC1CCN(CCOc2cccc(F)c2)CC1,0.6498408449598204
20134,Oc1cc2CCN3Cc4c(O)cccc4CC3c2cc1O,0.6035748854047395
20135,CCc1cccc2C[C@H]3N(C)CCc4cccc(c34)-c12,0.6000114279422094
20136,Cn1ncc2c1CCCC(CCN1CCC(CC1)c1noc3ccccc13)C2=O,0.6033376360040761
20137,CO\N=C(/CCN1CCN(CC1)c1ccccn1)c1cccc(C)c1,0.6928620731280023
20138,CCCN(CCN1CCN(CC1)c1cccc(Cl)c1Cl)C1CCc2nc(N)sc2C1,0.6525944576970575
20139,O=C(Cc1cccnc1)Nc1ccc(CCN2CCN(CC2)c2ccccc2)cc1,0.6510618910788826
20140,CN1CCN(CC1)C1=c2ccccc2=Nc2ccc(Cl)cc2N1,0.6824509938506204
20141,CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(Cl)cc12,0.6889320846816669
20142,O=C1Nc2cccc3CCCC1(CCCCN1CCC(=CC1)c1ccccc1)c23,0.631976536440143
20143,Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCN(CC3)c3nocc3C(C)(F)F)CC2)s1,0.6963642013758814
20144,Clc1cccc(c1)N1CCN(CCN2Cc3ccccc3C2)C1=O,0.637729630450248
20145,C(COc1ccc2[nH]cnc2c1)CN1CCN(CC1)c1ccccc1,0.6310982523640032
20146,CCC(C)N1CCC[C@H](C1)c1cccc(c1)C#N,0.678535256933287
20147,Cl.CS(=O)(=O)c1ccc2CCN(CC[C@H]3CC[C@@H](CC3)NC(=O)\C=C\c3ccc(F)cc3)CCc2c1,0.6097573821261403
20148,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(SC)cc2)CC1,0.6399743817957739
20149,C[C@H]1CO[C@H](CN1C[C@H]1C[C@@H]1CCNC(=O)c1cc2ccccc2[nH]1)c1ccc(N)nc1,0.6133727337177398
20150,Cl.Fc1ccccc1N1CCN(CCCCCCN2c3cccc4cccc(c34)S2(=O)=O)CC1,0.6018979903021356
20151,CCS(=O)(=O)c1ccc(OC)c(c1)-c1ccc([nH]1)C(C)N1CCCCCC1,0.6556309317686783
20152,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2sccc2-c2ccccc2)c2ccccc12,0.6841872738247898
20153,C1CCN(C1)C1CCc2ccc3[nH]ccc3c2C1,0.6776500903428382
20154,CC(C)Oc1ccccc1C1CCN(CC1)[C@H]1CC[C@@H](CC1)NS(=O)(=O)c1ccc(F)c(F)c1,0.6122511746178353
20155,CCN1CCc2c(Cc3ccccc3CC1)[nH]c1ccccc21,0.6404455326581834
20156,Clc1ccc(cc1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,0.6240690239077601
20157,COc1ccccc1N1CCN(CCCc2cn(nn2)-c2cccc3cnccc23)CC1,0.6915575652077081
20158,CCc1cccc(N2CCN(C[C@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,0.6366575850199173
20159,COc1ccccc1N1CCN(Cc2cc(CN3CCN(CC3)c3ccc(Cl)cc3)c3cccccc23)CC1,0.6083125906631396
20160,Cn1ncc(n1)-c1ccc2n(cc(C3CCN(CCN4CCNC4=O)CC3)c2c1)-c1ccc(F)cc1,0.67819135967219
20161,CCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,0.6623413345571117
20162,FC(F)(F)S(=O)(=O)Oc1cccc(c1)[C@@H]1CCCN(CCc2ccccc2)C1,0.6311809747077453
20163,CN(CCC=C1c2ccccc2CCc2ccccc12)Cc1ccc(OCCCN2CCCCC2)cc1,0.6792599835190197
20164,Clc1cccc(N2CCN(C\C=C\CNC(=O)c3ccc(cc3)-c3ccccn3)CC2)c1Cl,0.6614550090861399
20165,O=C(NCCCCN1CCN(CC1)c1ccccc1C#N)c1ccc(cc1)-c1ccsc1,0.6912719856057908
20166,Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ccccc23)CC1,0.6876438349146287
20167,FC(F)(F)CS(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,0.662128943006915
20168,CCCN(CCC)[C@H]1CCn2c(C1)ccc2C=O,0.6478170623578126
20169,COCOc1ccccc1OCCNCC1COCC(O1)(c1ccccc1)c1ccccc1,0.6844406828218949
20170,Cn1cc(C2=CCN(CCC3OCCc4cc(ccc34)C(N)=O)CC2)c2ccc(F)cc12,0.6361188897455059
20171,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(F)cc2)CC1,0.6352282111745593
20172,COc1cc2CCN3Cc4c(CC3c2cc1O)ccc(OC)c4OC,0.6875944123931379
20173,CC(C)Oc1ccccc1C1CCN(CC1)[C@H]1CC[C@@H](CC1)NS(=O)(=O)c1ccc(F)c(F)c1,0.6452579275428512
20174,COc1c(cc(Br)c2ccccc12)C(=O)N[C@@H]1CCN(C1)C1C2CCCC1CCC2,0.6673815978608146
20175,Cc1cccc(c1)S(=O)(=O)CC1CCN(CCCc2noc3cc(F)ccc23)C1,0.6762778308854377
20176,CCCN1CCC[C@@H]2Cc3n[nH]cc3C[C@@H]12,0.6666140570642897
20177,Cc1cccnc1-c1ccc(cc1)C(=O)NC\C=C\CN1CCN(CC1)c1cccc(Cl)c1Cl,0.6036304153704682
20178,COc1ccccc1N1CCN(Cc2cn3nc(Cl)ccc3n2)CC1,0.6619426122456875
20179,COc1ccc2Cc3ccccc3CCCN(C)CCc2c1,0.6530763438976696
20180,Clc1cccc(c1)N1CCN(CCC2CCN(CC2)S(=O)(=O)c2cccc3ncccc23)CC1,0.6776354824317186
20181,FC(F)(F)c1cccc(c1)C1CCNC1,0.6999846237612294
20182,CCCCC1NCCc2cc(Cl)c(O)cc12,0.6166093649510692
20183,CCC(=O)NCCCCN1CCN(CC1)c1ccccc1OC,0.6260075469481433
20184,Cn1c(CN2CCC(CC2)c2nsc3ccccc23)nc2ccccc12,0.6110640813951966
20185,COc1cc(CCCCCNCCC[C@@H]2CCc3nc(N)sc3C2)ccc1O,0.6925124118071112
20186,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@@H](CC1)N1CCN(CC1)c1ccccc1OC(C)C,0.6851353377098229
20187,Fc1ccc(cc1)S(=O)(=O)N[C@@H]1CCN(CCCc2noc3ccccc23)C1,0.6293933983208908
20188,COc1ccccc1N1CCN(Cc2cn3cc(C)cc(I)c3n2)CC1,0.6833972594436082
20189,CO[C@H]1CC[C@@H](CC1)C(=O)NCCN1CCC(CC1)c1cccc(C)n1,0.6161316926660995
20190,CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN(C)C(=O)C(C)C)n2C)CC1,0.6646227675952171
20191,CN1CCN(CC1)C1=c2ccccc2=Nc2ccc(Cl)cc2N1,0.6848757494148949
20192,COc1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1,0.6470751195624815
20193,COc1ccccc1N1CCN(CCNC(=O)NN(Cc2ccccc2)c2ccc(F)cc2)CC1,0.6528845693247357
20194,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,0.6188642842004387
